REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2045,2.0810012
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2046,2.1857631
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2047,2.2817948
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2048,2.3778266
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2049,2.4825885
GLOBAL,S2D2,PWRCCGGUYXX01,GASINT,2050,2.5786202
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2021,0.66490201
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2022,0.66490201
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2023,0.66490201
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2024,0.66490201
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2025,0.66490201
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2026,0.66490201
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2027,0.66490201
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2028,0.66490201
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2029,0.66490201
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2030,0.66490201
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2031,0.66490201
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2032,0.66490201
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2033,0.66490201
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2034,0.66490201
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2035,0.66490201
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2036,0.66490201
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2037,0.66490201
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2038,0.66490201
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2039,0.66490201
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2040,0.67760159
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2041,0.68203036
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2042,0.68645912
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2043,0.68645912
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2044,0.68645912
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2045,0.68645912
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2046,0.68645912
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2047,0.68645912
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2048,0.68645912
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2049,0.68645912
GLOBAL,S2D2,PWRSPVGUYXX01,ELCGUYXX01,2050,0.68645912
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2021,2.6714286
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2022,2.6714286
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2023,2.6714286
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2024,2.6714286
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2025,2.6714286
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2026,2.6714286
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2027,2.6714286
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2028,2.6714286
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2029,2.6714286
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2030,2.6714286
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2031,2.6714286
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2032,2.6714286
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2033,2.6714286
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2034,2.6714286
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2035,2.6714286
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2036,2.6714286
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2037,2.6714286
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2038,2.6714286
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2039,2.6714286
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2040,2.6714286
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2041,2.6888889
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2042,2.7063492
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2043,2.7325397
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2044,2.75
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2045,2.7674603
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2046,2.8722222
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2047,2.968254
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2048,3.0642857
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2049,3.1690476
GLOBAL,S2D2,PWRTRNGUYXX,ELCGUYXX02,2050,3.2650794
GLOBAL,S2D2,PWRWONGUYXX01,ELCGUYXX01,2021,0.038322547
GLOBAL,S2D2,PWRWONGUYXX01,ELCGUYXX01,2022,0.038322547
GLOBAL,S2D2,PWRWONGUYXX01,ELCGUYXX01,2023,0.038322547
GLOBAL,S2D2,PWRWONGUYXX01,ELCGUYXX01,2024,0.038322547
GLOBAL,S2D2,PWRWONGUYXX01,ELCGUYXX01,2025,0.038322547
GLOBAL,S2D2,PWRWONGUYXX01,ELCGUYXX01,2026,0.038322547
GLOBAL,S2D2,PWRWONGUYXX01,ELCGUYXX01,2027,0.038322547
GLOBAL,S2D2,PWRWONGUYXX01,ELCGUYXX01,2028,0.038322547
GLOBAL,S2D2,PWRWONGUYXX01,ELCGUYXX01,2029,0.038322547
GLOBAL,S2D2,PWRWONGUYXX01,ELCGUYXX01,2030,0.038322547
GLOBAL,S2D2,PWRWONGUYXX01,ELCGUYXX01,2031,0.038322547
GLOBAL,S2D2,PWRWONGUYXX01,ELCGUYXX01,2032,0.038322547
GLOBAL,S2D2,PWRWONGUYXX01,ELCGUYXX01,2033,0.038322547
GLOBAL,S2D2,PWRWONGUYXX01,ELCGUYXX01,2034,0.038322547
GLOBAL,S2D2,PWRWONGUYXX01,ELCGUYXX01,2035,0.038322547
GLOBAL,S2D2,PWRWONGUYXX01,ELCGUYXX01,2036,0.038322547
GLOBAL,S2D2,PWRWONGUYXX01,ELCGUYXX01,2037,0.038322547
GLOBAL,S2D2,PWRWONGUYXX01,ELCGUYXX01,2038,0.038322547
GLOBAL,S2D2,PWRWONGUYXX01,ELCGUYXX01,2039,0.038322547
GLOBAL,S2D2,RNWBIOGUYXX,BIOGUYXX,2021,2.1711066
GLOBAL,S2D2,RNWBIOGUYXX,BIOGUYXX,2022,2.1711066
GLOBAL,S2D2,RNWBIOGUYXX,BIOGUYXX,2023,3.4910352
GLOBAL,S2D2,RNWBIOGUYXX,BIOGUYXX,2024,2.1711066
GLOBAL,S2D2,RNWBIOGUYXX,BIOGUYXX,2025,0.23224843
GLOBAL,S2D2,RNWBIOGUYXX,BIOGUYXX,2026,0.23224843
GLOBAL,S2D2,RNWBIOGUYXX,BIOGUYXX,2027,3.4910352
GLOBAL,S2D2,RNWBIOGUYXX,BIOGUYXX,2030,3.4910352
GLOBAL,S2D2,RNWBIOGUYXX,BIOGUYXX,2031,2.1711066
GLOBAL,S2D2,RNWBIOGUYXX,BIOGUYXX,2032,0.23224843
GLOBAL,S2D2,RNWBIOGUYXX,BIOGUYXX,2033,3.4910352
GLOBAL,S2D2,RNWBIOGUYXX,BIOGUYXX,2034,2.1711066
GLOBAL,S2D2,RNWBIOGUYXX,BIOGUYXX,2035,3.4910352
GLOBAL,S2D2,RNWBIOGUYXX,BIOGUYXX,2036,2.1711066
GLOBAL,S2D2,RNWBIOGUYXX,BIOGUYXX,2037,0.23224843
GLOBAL,S2D2,RNWBIOGUYXX,BIOGUYXX,2038,0.23224843
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2021,0.66490201
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2022,0.66490201
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2023,0.66490201
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2024,0.66490201
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2025,0.66490201
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2026,0.66490201
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2027,0.66490201
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2028,0.66490201
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2029,0.66490201
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2030,0.66490201
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2031,0.66490201
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2032,0.66490201
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2033,0.66490201
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2034,0.66490201
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2035,0.66490201
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2036,0.66490201
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2037,0.66490201
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2038,0.66490201
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2039,0.66490201
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2040,0.67760159
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2041,0.68203036
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2042,0.68645912
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2043,0.68645912
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2044,0.68645912
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2045,0.68645912
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2046,0.68645912
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2047,0.68645912
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2048,0.68645912
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2049,0.68645912
GLOBAL,S2D2,RNWSPVGUYXX,SPVGUYXX,2050,0.68645912
GLOBAL,S2D2,RNWWONGUYXX,WONGUYXX,2021,0.038322547
GLOBAL,S2D2,RNWWONGUYXX,WONGUYXX,2022,0.038322547
GLOBAL,S2D2,RNWWONGUYXX,WONGUYXX,2023,0.038322547
GLOBAL,S2D2,RNWWONGUYXX,WONGUYXX,2024,0.038322547
GLOBAL,S2D2,RNWWONGUYXX,WONGUYXX,2025,0.038322547
GLOBAL,S2D2,RNWWONGUYXX,WONGUYXX,2026,0.038322547
GLOBAL,S2D2,RNWWONGUYXX,WONGUYXX,2027,0.038322547
GLOBAL,S2D2,RNWWONGUYXX,WONGUYXX,2028,0.038322547
GLOBAL,S2D2,RNWWONGUYXX,WONGUYXX,2029,0.038322547
GLOBAL,S2D2,RNWWONGUYXX,WONGUYXX,2030,0.038322547
GLOBAL,S2D2,RNWWONGUYXX,WONGUYXX,2031,0.038322547
GLOBAL,S2D2,RNWWONGUYXX,WONGUYXX,2032,0.038322547
GLOBAL,S2D2,RNWWONGUYXX,WONGUYXX,2033,0.038322547
GLOBAL,S2D2,RNWWONGUYXX,WONGUYXX,2034,0.038322547
GLOBAL,S2D2,RNWWONGUYXX,WONGUYXX,2035,0.038322547
GLOBAL,S2D2,RNWWONGUYXX,WONGUYXX,2036,0.038322547
GLOBAL,S2D2,RNWWONGUYXX,WONGUYXX,2037,0.038322547
GLOBAL,S2D2,RNWWONGUYXX,WONGUYXX,2038,0.038322547
GLOBAL,S2D2,RNWWONGUYXX,WONGUYXX,2039,0.038322547
GLOBAL,S2D3,MINGASINT,GASINT,2043,0.061904762
GLOBAL,S2D3,MINGASINT,GASINT,2045,0.14444444
GLOBAL,S2D3,MINGASINT,GASINT,2046,0.39206349
GLOBAL,S2D3,MINGASINT,GASINT,2047,0.61904762
GLOBAL,S2D3,MINGASINT,GASINT,2049,0.0026948468
GLOBAL,S2D3,MINGASINT,GASINT,2050,1.1065205
GLOBAL,S2D3,PWRCCGGUYXX01,ELCGUYXX01,2043,0.061904762
GLOBAL,S2D3,PWRCCGGUYXX01,ELCGUYXX01,2045,0.14444444
GLOBAL,S2D3,PWRCCGGUYXX01,ELCGUYXX01,2046,0.39206349
GLOBAL,S2D3,PWRCCGGUYXX01,ELCGUYXX01,2047,0.61904762
GLOBAL,S2D3,PWRCCGGUYXX01,ELCGUYXX01,2049,0.0026948468
GLOBAL,S2D3,PWRCCGGUYXX01,ELCGUYXX01,2050,1.1065205
GLOBAL,S2D3,PWRCCGGUYXX01,GASINT,2043,0.061904762
GLOBAL,S2D3,PWRCCGGUYXX01,GASINT,2045,0.14444444
GLOBAL,S2D3,PWRCCGGUYXX01,GASINT,2046,0.39206349
GLOBAL,S2D3,PWRCCGGUYXX01,GASINT,2047,0.61904762
GLOBAL,S2D3,PWRCCGGUYXX01,GASINT,2049,0.0026948468
GLOBAL,S2D3,PWRCCGGUYXX01,GASINT,2050,1.1065205
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2021,3.0963036
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2022,3.0963036
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2023,3.0963036
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2024,3.0963036
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2025,3.0963036
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2026,3.0963036
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2027,3.0963036
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2028,3.0963036
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2029,3.0963036
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2030,3.1428191
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2031,3.1428191
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2032,3.1428191
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2033,3.1428191
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2034,3.1428191
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2035,3.1428191
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2036,3.1428191
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2037,3.1428191
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2038,3.1428191
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2039,3.0963036
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2040,3.1571429
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2041,3.1777778
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2042,3.1984127
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2043,3.1674603
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2044,3.25
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2045,3.1261905
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2046,3.002381
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2047,2.8888889
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2048,3.6214286
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2049,3.7425432
GLOBAL,S2D3,PWRSPVGUYXX01,ELCGUYXX01,2050,2.7522097
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2021,3.1571429
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2022,3.1571429
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2023,3.1571429
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2024,3.1571429
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2025,3.1571429
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2026,3.1571429
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2027,3.1571429
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2028,3.1571429
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2029,3.1571429
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2030,3.1571429
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2031,3.1571429
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2032,3.1571429
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2033,3.1571429
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2034,3.1571429
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2035,3.1571429
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2036,3.1571429
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2037,3.1571429
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2038,3.1571429
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2039,3.1571429
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2040,3.1571429
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2041,3.1777778
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2042,3.1984127
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2043,3.2293651
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2044,3.25
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2045,3.2706349
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2046,3.3944444
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2047,3.5079365
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2048,3.6214286
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2049,3.7452381
GLOBAL,S2D3,PWRTRNGUYXX,ELCGUYXX02,2050,3.8587302
GLOBAL,S2D3,PWRWONGUYXX01,ELCGUYXX01,2021,0.060839251
GLOBAL,S2D3,PWRWONGUYXX01,ELCGUYXX01,2022,0.060839251
GLOBAL,S2D3,PWRWONGUYXX01,ELCGUYXX01,2023,0.060839251
GLOBAL,S2D3,PWRWONGUYXX01,ELCGUYXX01,2024,0.060839251
GLOBAL,S2D3,PWRWONGUYXX01,ELCGUYXX01,2025,0.060839251
GLOBAL,S2D3,PWRWONGUYXX01,ELCGUYXX01,2026,0.060839251
GLOBAL,S2D3,PWRWONGUYXX01,ELCGUYXX01,2027,0.060839251
GLOBAL,S2D3,PWRWONGUYXX01,ELCGUYXX01,2028,0.060839251
GLOBAL,S2D3,PWRWONGUYXX01,ELCGUYXX01,2029,0.060839251
GLOBAL,S2D3,PWRWONGUYXX01,ELCGUYXX01,2030,0.014323721
GLOBAL,S2D3,PWRWONGUYXX01,ELCGUYXX01,2031,0.014323721
GLOBAL,S2D3,PWRWONGUYXX01,ELCGUYXX01,2032,0.014323721
GLOBAL,S2D3,PWRWONGUYXX01,ELCGUYXX01,2033,0.014323721
GLOBAL,S2D3,PWRWONGUYXX01,ELCGUYXX01,2034,0.014323721
GLOBAL,S2D3,PWRWONGUYXX01,ELCGUYXX01,2035,0.014323721
GLOBAL,S2D3,PWRWONGUYXX01,ELCGUYXX01,2036,0.014323721
GLOBAL,S2D3,PWRWONGUYXX01,ELCGUYXX01,2037,0.014323721
GLOBAL,S2D3,PWRWONGUYXX01,ELCGUYXX01,2038,0.014323721
GLOBAL,S2D3,PWRWONGUYXX01,ELCGUYXX01,2039,0.060839251
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2021,3.0963036
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2022,3.0963036
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2023,3.0963036
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2024,3.0963036
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2025,3.0963036
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2026,3.0963036
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2027,3.0963036
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2028,3.0963036
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2029,3.0963036
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2030,3.1428191
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2031,3.1428191
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2032,3.1428191
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2033,3.1428191
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2034,3.1428191
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2035,3.1428191
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2036,3.1428191
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2037,3.1428191
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2038,3.1428191
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2039,3.0963036
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2040,3.1571429
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2041,3.1777778
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2042,3.1984127
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2043,3.1674603
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2044,3.25
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2045,3.1261905
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2046,3.002381
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2047,2.8888889
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2048,3.6214286
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2049,3.7425432
GLOBAL,S2D3,RNWSPVGUYXX,SPVGUYXX,2050,2.7522097
