REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2033,S2D2,2.6714286
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2033,S2D3,3.1571429
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2034,S1D4,3.4548387
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2034,S1D1,2.7145161
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2034,S1D2,2.7145161
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2034,S1D3,3.2080645
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2034,S2D4,3.6428571
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2034,S2D1,2.6714286
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2034,S2D2,2.6714286
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2034,S2D3,3.1571429
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2035,S1D4,3.4548387
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2035,S1D1,2.7145161
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2035,S1D2,2.7145161
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2035,S1D3,3.2080645
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2035,S2D4,3.6428571
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2035,S2D1,2.6714286
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2035,S2D2,2.6714286
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2035,S2D3,3.1571429
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2036,S1D4,3.4548387
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2036,S1D1,2.7145161
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2036,S1D2,2.7145161
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2036,S1D3,3.2080645
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2036,S2D4,3.6428571
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2036,S2D1,2.6714286
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2036,S2D2,2.6714286
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2036,S2D3,3.1571429
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2037,S1D4,3.4548387
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2037,S1D1,2.7145161
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2037,S1D2,2.7145161
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2037,S1D3,3.2080645
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2037,S2D4,3.6428571
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2037,S2D1,2.6714286
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2037,S2D2,2.6714286
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2037,S2D3,3.1571429
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2038,S1D4,3.4548387
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2038,S1D1,2.7145161
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2038,S1D2,2.7145161
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2038,S1D3,3.2080645
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2038,S2D4,3.6428571
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2038,S2D1,2.6714286
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2038,S2D2,2.6714286
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2038,S2D3,3.1571429
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2039,S1D4,3.4548387
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2039,S1D1,2.7145161
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2039,S1D2,2.7145161
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2039,S1D3,3.2080645
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2039,S2D4,3.6428571
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2039,S2D1,2.6714286
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2039,S2D2,2.6714286
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2039,S2D3,3.1571429
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2040,S1D4,3.4548387
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2040,S1D1,2.7145161
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2040,S1D2,2.7145161
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2040,S1D3,3.2080645
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2040,S2D4,3.6428571
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2040,S2D1,2.6714286
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2040,S2D2,2.6714286
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2040,S2D3,3.1571429
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2041,S1D4,3.4774194
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2041,S1D1,2.7322581
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2041,S1D2,2.7322581
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2041,S1D3,3.2290323
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2041,S2D4,3.6666667
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2041,S2D1,2.6888889
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2041,S2D2,2.6888889
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2041,S2D3,3.1777778
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2042,S1D4,3.5
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2042,S1D1,2.75
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2042,S1D2,2.75
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2042,S1D3,3.25
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2042,S2D4,3.6904762
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2042,S2D1,2.7063492
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2042,S2D2,2.7063492
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2042,S2D3,3.1984127
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2043,S1D4,3.533871
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2043,S1D1,2.7766129
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2043,S1D2,2.7766129
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2043,S1D3,3.2814516
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2043,S2D4,3.7261905
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2043,S2D1,2.7325397
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2043,S2D2,2.7325397
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2043,S2D3,3.2293651
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2044,S1D4,3.5564516
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2044,S1D1,2.7943548
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2044,S1D2,2.7943548
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2044,S1D3,3.3024194
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2044,S2D4,3.75
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2044,S2D1,2.75
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2044,S2D2,2.75
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2044,S2D3,3.25
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2045,S1D4,3.5790323
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2045,S1D1,2.8120968
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2045,S1D2,2.8120968
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2045,S1D3,3.3233871
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2045,S2D4,3.7738095
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2045,S2D1,2.7674603
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2045,S2D2,2.7674603
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2045,S2D3,3.2706349
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2046,S1D4,3.7145161
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2046,S1D1,2.9185484
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2046,S1D2,2.9185484
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2046,S1D3,3.4491935
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2046,S2D4,3.9166667
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2046,S2D1,2.8722222
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2046,S2D2,2.8722222
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2046,S2D3,3.3944444
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2047,S1D4,3.8387097
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2047,S1D1,3.016129
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2047,S1D2,3.016129
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2047,S1D3,3.5645161
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2047,S2D4,4.047619
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2047,S2D1,2.968254
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2047,S2D2,2.968254
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2047,S2D3,3.5079365
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2048,S1D4,3.9629032
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2048,S1D1,3.1137097
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2048,S1D2,3.1137097
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2048,S1D3,3.6798387
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2048,S2D4,4.1785714
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2048,S2D1,3.0642857
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2048,S2D2,3.0642857
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2048,S2D3,3.6214286
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2049,S1D4,4.0983871
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2049,S1D1,3.2201613
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2049,S1D2,3.2201613
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2049,S1D3,3.8056452
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2049,S2D4,4.3214286
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2049,S2D1,3.1690476
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2049,S2D2,3.1690476
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2049,S2D3,3.7452381
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2050,S1D4,4.2225806
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2050,S1D1,3.3177419
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2050,S1D2,3.3177419
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2050,S1D3,3.9209677
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2050,S2D4,4.452381
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2050,S2D1,3.2650794
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2050,S2D2,3.2650794
GLOBAL,PWRTRNGUYXX,ELCGUYXX01,1,2050,S2D3,3.8587302
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2021,S1D4,0.077616403
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2021,S1D1,0.052141622
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2021,S1D2,0.049095245
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2021,S1D3,0.058430277
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2021,S2D4,0.045386611
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2021,S2D1,0.040574218
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2021,S2D2,0.038322547
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2021,S2D3,0.060839251
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2022,S1D4,0.077616403
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2022,S1D1,0.052141622
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2022,S1D2,0.049095245
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2022,S1D3,0.058430277
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2022,S2D4,0.045386611
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2022,S2D1,0.040574218
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2022,S2D2,0.038322547
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2022,S2D3,0.060839251
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2023,S1D4,0.077616403
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2023,S1D1,0.052141622
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2023,S1D2,0.049095245
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2023,S1D3,0.058430277
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2023,S2D4,0.045386611
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2023,S2D1,0.040574218
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2023,S2D2,0.038322547
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2023,S2D3,0.060839251
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2024,S1D4,0.077616403
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2024,S1D1,0.052141622
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2024,S1D2,0.049095245
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2024,S1D3,0.058430277
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2024,S2D4,0.045386611
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2024,S2D1,0.040574218
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2024,S2D2,0.038322547
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2024,S2D3,0.060839251
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2025,S1D4,0.077616403
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2025,S1D1,0.052141622
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2025,S1D2,0.049095245
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2025,S1D3,0.058430277
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2025,S2D4,0.045386611
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2025,S2D1,0.040574218
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2025,S2D2,0.038322547
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2025,S2D3,0.060839251
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2026,S1D4,0.077616403
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2026,S1D1,0.052141622
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2026,S1D2,0.049095245
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2026,S1D3,0.058430277
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2026,S2D4,0.045386611
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2026,S2D1,0.040574218
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2026,S2D2,0.038322547
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2026,S2D3,0.060839251
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2027,S1D4,0.077616403
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2027,S1D1,0.052141622
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2027,S1D2,0.049095245
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2027,S1D3,0.058430277
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2027,S2D4,0.045386611
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2027,S2D1,0.040574218
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2027,S2D2,0.038322547
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2027,S2D3,0.060839251
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2028,S1D4,0.077616403
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2028,S1D1,0.052141622
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2028,S1D2,0.049095245
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2028,S1D3,0.058430277
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2028,S2D4,0.045386611
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2028,S2D1,0.040574218
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2028,S2D2,0.038322547
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2028,S2D3,0.060839251
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2029,S1D4,0.077616403
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2029,S1D1,0.052141622
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2029,S1D2,0.049095245
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2029,S1D3,0.058430277
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2029,S2D4,0.045386611
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2029,S2D1,0.040574218
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2029,S2D2,0.038322547
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2029,S2D3,0.060839251
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2030,S1D4,0.077616403
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2030,S1D1,0.052141622
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2030,S1D2,0.049095245
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2030,S1D3,0.10569606
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2030,S2D4,0.045386611
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2030,S2D1,0.040574218
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2030,S2D2,0.038322547
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2030,S2D3,0.014323721
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2031,S1D4,0.077616403
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2031,S1D1,0.052141622
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2031,S1D2,0.049095245
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2031,S1D3,0.10569606
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2031,S2D4,0.045386611
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2031,S2D1,0.040574218
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2031,S2D2,0.038322547
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2031,S2D3,0.014323721
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2032,S1D4,0.077616403
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2032,S1D1,0.052141622
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2032,S1D2,0.049095245
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2032,S1D3,0.10569606
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2032,S2D4,0.045386611
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2032,S2D1,0.040574218
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2032,S2D2,0.038322547
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2032,S2D3,0.014323721
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2033,S1D4,0.077616403
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2033,S1D1,0.052141622
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2033,S1D2,0.049095245
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2033,S1D3,0.10569606
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2033,S2D4,0.045386611
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2033,S2D1,0.040574218
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2033,S2D2,0.038322547
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2033,S2D3,0.014323721
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2034,S1D4,0.077616403
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2034,S1D1,0.052141622
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2034,S1D2,0.049095245
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2034,S1D3,0.10569606
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2034,S2D4,0.045386611
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2034,S2D1,0.040574218
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2034,S2D2,0.038322547
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2034,S2D3,0.014323721
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2035,S1D4,0.077616403
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2035,S1D1,0.052141622
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2035,S1D2,0.049095245
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2035,S1D3,0.10569606
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2035,S2D4,0.045386611
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2035,S2D1,0.040574218
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2035,S2D2,0.038322547
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2035,S2D3,0.014323721
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2036,S1D4,0.077616403
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2036,S1D1,0.052141622
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2036,S1D2,0.049095245
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2036,S1D3,0.10569606
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2036,S2D4,0.045386611
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2036,S2D1,0.040574218
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2036,S2D2,0.038322547
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2036,S2D3,0.014323721
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2037,S1D4,0.077616403
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2037,S1D1,0.052141622
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2037,S1D2,0.049095245
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2037,S1D3,0.10569606
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2037,S2D4,0.045386611
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2037,S2D1,0.040574218
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2037,S2D2,0.038322547
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2037,S2D3,0.014323721
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2038,S1D4,0.077616403
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2038,S1D1,0.052141622
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2038,S1D2,0.049095245
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2038,S1D3,0.10569606
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2038,S2D4,0.045386611
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2038,S2D1,0.040574218
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2038,S2D2,0.038322547
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2038,S2D3,0.014323721
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2039,S1D4,0.077616403
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2039,S1D1,0.052141622
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2039,S1D2,0.049095245
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2039,S1D3,0.058430277
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2039,S2D4,0.045386611
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2039,S2D1,0.040574218
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2039,S2D2,0.038322547
GLOBAL,PWRWONGUYXX01,WONGUYXX,1,2039,S2D3,0.060839251
